t_no	u_no	l_no1	l_no2	DATE	time	rating	div	seat	price	phone	password
8764	82	3	24	2024-09-09	18:00	2	1	17	122400		
8765	79	23	30	2024-09-09	20:00	2	1	15	60480		
8766	82	18	23	2024-09-09	8:00	1	1	25	47000		
8767	12	2	25	2024-09-09	9:00	3	1	5	213750		
8768	118	16	4	2024-09-09	10:00	3	1	8	141750		
8769		3	1	2024-09-09	10:00	2	1	11	59040	010-9381-5074	3946
8770	185	8	23	2024-09-09	13:00	3	1	4	123750		
8771	180	6	17	2024-09-09	14:00	1	1	26	45000		
8772	122	28	17	2024-09-09	18:00	2	1	13	80640		
8773	72	7	25	2024-09-09	21:00	2	1	23	95040		
8774	116	20	24	2024-09-09	22:00	3	1	7	36000		
8775	162	6	19	2024-09-09	7:00	3	1	3	117000		
8776	195	28	26	2024-09-09	10:00	3	1	4	47250		
8777	40	19	30	2024-09-09	10:00	3	1	5	96750		
8778	184	5	23	2024-09-09	11:00	1	1	26	69000		
8779	132	20	24	2024-09-09	11:00	3	1	2	36000		
8780	88	12	21	2024-09-09	14:00	3	1	3	69750		
8781	45	7	3	2024-09-09	15:00	3	1	10	69750		
8782	52	18	10	2024-09-09	17:00	3	1	3	96750		
8783	98	19	14	2024-09-09	17:00	1	1	36	24000		
8784	152	13	7	2024-09-09	7:00	2	1	22	34560		
8785	22	7	19	2024-09-09	8:00	2	1	2	61920		
8786	85	20	12	2024-09-09	14:00	1	1	8	29000		
8787	140	27	28	2024-09-09	15:00	3	1	1	31500		
8788	165	6	5	2024-09-09	16:00	1	1	6	13000		
8789	73	19	16	2024-09-09	16:00	2	1	20	30240		
8790	188	9	4	2024-09-09	17:00	2	1	21	86400		
8791	157	16	1	2024-09-09	18:00	2	1	9	100800		
8792	47	2	26	2024-09-09	20:00	3	1	2	240750		
8793	44	30	2	2024-09-09	21:00	3	1	3	249750		
8794	193	11	18	2024-09-09	22:00	1	1	34	27000		
8795	194	24	7	2024-09-09	6:00	3	1	2	164250		
8796	120	9	19	2024-09-09	6:00	2	1	26	66240		
8797	174	30	7	2024-09-09	6:00	1	1	41	81000		
8798	1	30	29	2024-09-09	8:00	1	1	21	63000		
8799	181	7	25	2024-09-09	9:00	2	1	13	95040		
8800	36	25	24	2024-09-09	9:00	1	1	34	21000		
8801	111	7	28	2024-09-09	10:00	1	1	36	74000		
8802	56	2	20	2024-09-09	12:00	1	1	5	83000		
8803	130	29	13	2024-09-09	14:00	3	1	1	128250		
8804	152	13	21	2024-09-09	17:00	3	1	8	76500		
8805	14	1	13	2024-09-09	17:00	2	1	21	84960		
8806	56	19	2	2024-09-09	20:00	2	1	19	105120		
8807		6	3	2024-09-09	7:00	2	1	7	24480	010-6275-8103	2464
8808	180	29	25	2024-09-09	15:00	2	1	14	27360		
8809	2	14	15	2024-09-09	17:00	1	1	22	20000		
8810	107	11	14	2024-09-09	19:00	1	1	7	14000		
8811	182	19	11	2024-09-09	19:00	2	1	13	48960		
8812	75	15	29	2024-09-09	21:00	3	1	9	123750		
8813	162	7	4	2024-09-09	11:00	3	1	1	69750		
8814	23	16	10	2024-09-09	11:00	1	1	2	21000		
8815	140	11	14	2024-09-09	12:00	1	1	29	14000		
8816	7	22	27	2024-09-09	15:00	1	1	41	21000		
8817	187	30	8	2024-09-09	18:00	1	1	7	85000		
8818	89	17	12	2024-09-09	19:00	3	1	8	33750		
8819	119	3	20	2024-09-09	22:00	1	1	28	70000		
8820	44	6	11	2024-09-09	7:00	2	1	18	51840		
8821	195	10	3	2024-09-09	11:00	1	1	35	38000		
8822	21	2	13	2024-09-09	11:00	3	1	2	119250		
8823	149	9	17	2024-09-09	14:00	2	1	1	36000		
8824	48	16	23	2024-09-09	15:00	3	1	5	63000		
8825		10	27	2024-09-09	6:00	2	1	5	93600	010-2864-0791	8088
8826	128	3	15	2024-09-09	6:00	3	1	3	126000		
8827	42	24	19	2024-09-09	6:00	3	1	9	96750		
8828	182	1	8	2024-09-09	7:00	2	1	8	66240		
8829	102	27	19	2024-09-09	7:00	1	1	25	35000		
8830	122	24	12	2024-09-09	8:00	3	1	10	99000		
8831	45	5	26	2024-09-09	10:00	2	1	7	139680		
8832	187	7	3	2024-09-09	14:00	3	1	8	69750		
8833	177	13	17	2024-09-09	15:00	3	1	3	63000		
8834	199	29	14	2024-09-09	16:00	3	1	10	159750		
8835	142	8	11	2024-09-09	19:00	2	1	20	48960		
8836	72	24	26	2024-09-09	21:00	2	1	20	92160		
8837	96	19	26	2024-09-09	22:00	1	1	16	38000		
8838		15	22	2024-09-09	6:00	1	1	2	27000	010-5489-1672	3878
8839	199	22	9	2024-09-09	8:00	2	1	12	90720		
8840	192	30	6	2024-09-09	9:00	3	1	7	209250		
8841	121	4	22	2024-09-09	9:00	1	1	23	69000		
8842	72	13	22	2024-09-09	10:00	3	1	10	85500		
8843	30	14	8	2024-09-09	10:00	3	1	8	96750		
8844	69	16	12	2024-09-09	15:00	1	1	7	12000		
8845	33	21	4	2024-09-09	8:00	1	1	42	85000		
8846	185	25	16	2024-09-09	10:00	1	1	36	34000		
8847	30	16	14	2024-09-09	11:00	1	1	26	37000		
8848	190	23	24	2024-09-09	11:00	3	1	10	63000		
8849		1	22	2024-09-09	12:00	1	1	23	83000	010-4893-7250	5166
8850	24	19	24	2024-09-09	13:00	1	1	25	43000		
8851	110	13	21	2024-09-09	13:00	3	1	10	76500		
8852	43	19	12	2024-09-09	18:00	1	1	35	34000		
8853	184	7	2	2024-09-09	6:00	3	1	8	67500		
8854	92	23	13	2024-09-09	6:00	2	1	21	50400		
8855	8	5	30	2024-09-09	9:00	2	1	11	145440		
8856	145	10	8	2024-09-09	10:00	3	1	4	31500		
8857	129	20	26	2024-09-09	11:00	3	1	3	150750		
8858	95	6	7	2024-09-09	12:00	2	1	25	20160		
8859		20	13	2024-09-09	13:00	1	1	15	37000	010-7264-8309	3555
8860	43	11	15	2024-09-09	13:00	3	1	6	54000		
8861	35	1	3	2024-09-09	14:00	1	1	2	41000		
8862	153	11	3	2024-09-09	14:00	2	1	8	76320		
8863	170	14	17	2024-09-09	16:00	2	1	10	77760		
8864	158	23	28	2024-09-09	6:00	2	1	26	30240		
8865	159	10	11	2024-09-09	6:00	2	1	18	31680		
8866	115	23	28	2024-09-09	8:00	2	1	25	30240		
8867	36	28	25	2024-09-09	9:00	2	1	18	33120		
8868	144	7	20	2024-09-09	16:00	3	1	7	132750		
8869	175	23	7	2024-09-09	17:00	2	1	16	83520		
8870	26	25	1	2024-09-09	17:00	3	1	6	227250		
8871	11	14	16	2024-09-09	19:00	3	1	2	83250		
8872		18	28	2024-09-09	22:00	1	1	30	47000	010-4378-1906	5573
8873		5	17	2024-09-09	6:00	3	1	8	96750	010-9824-7130	4071
8874	145	24	19	2024-09-09	9:00	3	1	5	96750		
8875	115	14	23	2024-09-09	12:00	2	1	20	60480		
8876	195	20	27	2024-09-09	14:00	2	1	15	87840		
8877	125	29	1	2024-09-09	16:00	1	1	43	116000		
8878	64	7	12	2024-09-09	18:00	2	1	10	44640		
8879	187	5	28	2024-09-09	20:00	3	1	9	200250		
8880	43	26	11	2024-09-09	6:00	3	1	2	132750		
8881	133	15	1	2024-09-09	11:00	2	1	7	90720		
8882	11	16	7	2024-09-09	12:00	3	1	7	76500		
8883	3	13	17	2024-09-09	13:00	3	1	3	63000		
8884		4	28	2024-09-09	14:00	1	1	41	92000	010-8304-7592	5375
8885	189	29	5	2024-09-09	14:00	1	1	30	84000		
8886	56	5	3	2024-09-09	15:00	1	1	28	12000		
8887	164	27	8	2024-09-09	16:00	1	1	35	78000		
8888	167	16	26	2024-09-09	18:00	2	1	9	86400		
8889	192	19	18	2024-09-09	21:00	1	1	12	32000		
8890	155	21	4	2024-09-09	6:00	1	1	1	85000		
8891	57	3	13	2024-09-09	9:00	3	1	5	103500		
8892	44	4	27	2024-09-09	9:00	1	1	17	90000		
8893	161	18	10	2024-09-09	12:00	3	1	8	96750		
8894	151	21	16	2024-09-09	13:00	1	1	20	22000		
8895	26	30	29	2024-09-09	13:00	1	1	43	63000		
8896	5	11	16	2024-09-09	16:00	2	1	22	54720		
8897		18	22	2024-09-09	17:00	1	1	3	23000	010-4267-0598	6635
8898	93	25	7	2024-09-09	19:00	1	1	15	66000		
8899		8	19	2024-09-09	19:00	1	1	1	43000	010-9427-6310	7883
8900	179	7	25	2024-09-09	21:00	2	1	7	95040		
8901	143	22	21	2024-09-09	8:00	1	1	12	43000		
8902	49	10	22	2024-09-09	12:00	2	1	1	63360		
8903		8	25	2024-09-09	12:00	3	1	4	139500	010-7239-5810	3186
8904	110	24	4	2024-09-09	15:00	3	1	10	229500		
8905		15	20	2024-09-09	16:00	2	1	16	57600	010-7694-5281	4825
8906	123	5	17	2024-09-09	20:00	3	1	6	96750		
8907	129	14	29	2024-09-09	20:00	1	1	37	71000		
8908	4	16	12	2024-09-09	9:00	1	1	6	12000		
8909	158	11	29	2024-09-09	10:00	3	1	2	177750		
8910	118	6	4	2024-09-09	10:00	1	1	22	40000		
8911	18	6	27	2024-09-09	12:00	3	1	8	193500		
8912	152	24	13	2024-09-09	12:00	2	1	18	72000		
8913	31	27	20	2024-09-09	13:00	3	1	5	137250		
8914	69	15	30	2024-09-09	16:00	3	1	3	121500		
8915	172	10	26	2024-09-09	17:00	2	1	9	96480		
8916	3	18	10	2024-09-09	17:00	3	1	4	96750		
8917	104	8	30	2024-09-09	18:00	1	1	14	85000		
8918	86	11	27	2024-09-09	22:00	3	1	4	135000		
8919	74	26	27	2024-09-10	8:00	3	1	3	15750		
8920	177	24	23	2024-09-10	9:00	2	1	15	40320		
8921	56	24	15	2024-09-10	9:00	3	1	8	112500		
8922	157	14	10	2024-09-10	10:00	2	1	25	40320		
8923	111	26	24	2024-09-10	10:00	3	1	1	144000		
8924	53	8	13	2024-09-10	13:00	1	1	3	21000		
8925	48	27	18	2024-09-10	16:00	2	1	5	57600		
8926	130	9	17	2024-09-10	22:00	2	1	3	36000		
8927	106	26	5	2024-09-10	6:00	2	1	12	139680		
8928	106	19	30	2024-09-10	6:00	3	1	8	96750		
8929	34	9	4	2024-09-10	7:00	2	1	16	86400		
8930	33	20	15	2024-09-10	7:00	2	1	22	57600		
8931	44	8	13	2024-09-10	7:00	1	1	2	21000		
8932	9	23	26	2024-09-10	10:00	1	1	2	38000		
8933	200	12	22	2024-09-10	11:00	2	1	5	74880		
8934	114	28	24	2024-09-10	15:00	2	1	22	63360		
8935	40	3	13	2024-09-10	20:00	3	1	4	103500		
8936	174	25	21	2024-09-10	22:00	3	1	3	36000		
8937	64	13	7	2024-09-10	9:00	2	1	21	34560		
8938	195	1	24	2024-09-10	10:00	3	1	8	243000		
8939	199	13	20	2024-09-10	12:00	1	1	26	37000		
8940	135	29	17	2024-09-10	12:00	3	1	10	92250		
8941	182	1	27	2024-09-10	13:00	1	1	27	104000		
8942	68	21	16	2024-09-10	15:00	1	1	18	22000		
8943	53	22	9	2024-09-10	16:00	2	1	20	90720		
8944	88	8	7	2024-09-10	17:00	3	1	7	33750		
8945	135	23	12	2024-09-10	17:00	2	1	21	57600		
8946	107	23	25	2024-09-10	19:00	2	1	10	12960		
8947	143	15	4	2024-09-10	22:00	1	1	30	53000		
8948	81	29	25	2024-09-10	22:00	2	1	21	27360		
8949		24	16	2024-09-10	7:00	3	1	8	85500	010-8197-6054	2868
8950	64	19	30	2024-09-10	7:00	3	1	9	96750		
8951	125	19	18	2024-09-10	11:00	1	1	5	32000		
8952	66	15	13	2024-09-10	13:00	1	1	9	10000		
8953	200	6	25	2024-09-10	13:00	1	1	32	72000		
8954	178	24	10	2024-09-10	15:00	2	1	19	86400		
8955		4	9	2024-09-10	17:00	2	1	12	86400	010-8497-2610	0668
8956	10	26	27	2024-09-10	18:00	3	1	5	15750		
8957	144	5	30	2024-09-10	20:00	2	1	19	145440		
8958		10	9	2024-09-10	21:00	3	1	10	56250	010-3649-8205	0061
8959	66	13	30	2024-09-10	7:00	1	1	7	64000		
8960	54	28	8	2024-09-10	7:00	1	1	38	74000		
8961	10	28	24	2024-09-10	8:00	2	1	9	63360		
8962	171	28	30	2024-09-10	8:00	1	1	21	24000		
8963	133	6	18	2024-09-10	9:00	2	1	25	90720		
8964	154	16	23	2024-09-10	12:00	3	1	9	63000		
8965	184	27	9	2024-09-10	12:00	1	1	33	81000		
8966	178	27	4	2024-09-10	17:00	3	1	3	202500		
8967	195	1	3	2024-09-10	19:00	1	1	24	41000		
8968	9	2	14	2024-09-10	19:00	3	1	1	141750		
8969	164	28	4	2024-09-10	21:00	3	1	4	207000		
8970	74	17	28	2024-09-10	21:00	3	1	3	126000		
8971	12	18	21	2024-09-10	22:00	1	1	6	61000		
8972	145	18	6	2024-09-10	7:00	3	1	9	141750		
8973	22	27	12	2024-09-10	7:00	2	1	19	97920		
8974		12	26	2024-09-10	8:00	1	1	41	72000	010-6493-5702	0845
8975	20	18	12	2024-09-10	14:00	3	1	3	132750		
8976	195	6	13	2024-09-10	15:00	3	1	1	67500		
8977	107	10	28	2024-09-10	17:00	1	1	23	61000		
8978	25	28	29	2024-09-10	17:00	2	1	12	56160		
8979	12	6	9	2024-09-10	21:00	2	1	10	31680		
8980	145	9	16	2024-09-10	6:00	1	1	4	25000		
8981	51	18	27	2024-09-10	9:00	1	1	15	40000		
8982	96	5	30	2024-09-10	11:00	2	1	27	72720		
8983		19	1	2024-09-10	11:00	3	1	7	168750	010-8423-1960	9884
8984		1	30	2024-09-10	14:00	3	1	1	238500	010-4621-9078	8930
8985	13	17	16	2024-09-10	6:00	2	1	23	24480		
8986	6	10	9	2024-09-10	8:00	3	1	1	56250		
8987	70	14	6	2024-09-10	9:00	3	1	1	108000		
8988	35	19	3	2024-09-10	9:00	3	1	2	153000		
8989	15	3	23	2024-09-10	10:00	2	1	26	115200		
8990		27	19	2024-09-10	11:00	1	1	27	35000	010-5397-2846	9511
8991	167	15	7	2024-09-10	13:00	3	1	9	67500		
8992	130	16	4	2024-09-10	18:00	3	1	10	141750		
8993	87	29	17	2024-09-10	7:00	3	1	6	92250		
8994	136	2	14	2024-09-10	10:00	3	1	9	141750		
8995	53	26	14	2024-09-10	12:00	1	1	3	45000		
8996	85	7	20	2024-09-10	12:00	3	1	7	132750		
8997	30	9	11	2024-09-10	14:00	3	1	5	105750		
8998	24	28	26	2024-09-10	14:00	3	1	2	47250		
8999	40	18	15	2024-09-10	18:00	2	1	19	47520		
9000	186	2	24	2024-09-10	18:00	2	1	10	141120		
9001	113	3	1	2024-09-10	21:00	2	1	22	59040		
9002	97	7	2	2024-09-10	6:00	3	1	2	67500		
9003	91	24	6	2024-09-10	7:00	3	1	5	166500		
9004	127	30	11	2024-09-10	9:00	3	1	1	141750		
9005		9	2	2024-09-10	9:00	2	1	4	64800	010-4071-3562	7454
9006	91	19	14	2024-09-10	13:00	1	1	9	24000		
9007	96	21	6	2024-09-10	15:00	3	1	2	135000		
9008		7	28	2024-09-10	18:00	1	1	21	74000	010-6147-3905	6269
9009		3	11	2024-09-10	18:00	2	1	3	76320	010-6704-8139	0012
9010	181	17	11	2024-09-10	22:00	2	1	12	79200		
9011		29	17	2024-09-10	7:00	3	1	1	92250	010-3857-4921	8404
9012	110	10	22	2024-09-10	10:00	2	1	6	63360		
9013	15	1	30	2024-09-10	11:00	3	1	2	238500		
9014	91	8	18	2024-09-10	14:00	1	1	9	58000		
9015	198	28	4	2024-09-10	17:00	3	1	7	207000		
9016	6	12	21	2024-09-10	18:00	3	1	5	69750		
9017	21	5	18	2024-09-10	19:00	1	1	14	74000		
9018	44	6	14	2024-09-10	20:00	1	1	5	48000		
9019	157	23	24	2024-09-10	21:00	3	1	8	63000		
9020	175	4	8	2024-09-10	22:00	3	1	7	101250		
9021	107	20	22	2024-09-10	22:00	1	1	6	53000		
9022	17	18	28	2024-09-10	8:00	1	1	37	47000		
9023	182	19	17	2024-09-10	11:00	3	1	7	81000		
9024	60	5	8	2024-09-10	13:00	2	1	2	23040		
9025	96	6	30	2024-09-10	18:00	2	1	6	133920		
9026	85	1	4	2024-09-10	19:00	3	1	5	36000		
9027	152	25	24	2024-09-10	9:00	1	1	32	21000		
9028	182	8	29	2024-09-10	10:00	1	1	25	73000		
9029	56	22	6	2024-09-10	10:00	2	1	21	95040		
9030		23	24	2024-09-10	11:00	3	1	4	63000	010-2178-9304	3230
9031	71	27	9	2024-09-10	13:00	1	1	4	81000		
9032	47	20	14	2024-09-10	15:00	3	1	2	132750		
9033	145	11	20	2024-09-10	15:00	2	1	22	90720		
9034	15	28	17	2024-09-10	16:00	2	1	16	80640		
9035	89	18	25	2024-09-10	18:00	2	1	25	82080		
9036	113	21	26	2024-09-10	19:00	3	1	6	126000		
9037	195	19	10	2024-09-10	19:00	1	1	38	30000		
9038	91	25	16	2024-09-10	22:00	1	1	12	34000		
9039	45	10	3	2024-09-10	22:00	1	1	17	38000		
9040	98	26	23	2024-09-10	6:00	3	1	2	85500		
9041	66	5	14	2024-09-10	7:00	3	1	8	132750		
9042		9	2	2024-09-10	9:00	2	1	19	64800	010-5486-0971	9079
9043	143	22	9	2024-09-10	18:00	2	1	22	90720		
9044	56	20	24	2024-09-10	20:00	3	1	9	36000		
9045	41	3	2	2024-09-10	21:00	2	1	20	27360		
9046	171	9	11	2024-09-10	21:00	3	1	5	105750		
9047	126	24	4	2024-09-10	6:00	3	1	1	229500		
9048	116	28	21	2024-09-10	12:00	3	1	4	85500		
9049	58	22	4	2024-09-10	13:00	2	1	17	99360		
9050	139	21	6	2024-09-10	14:00	3	1	2	135000		
9051	198	30	14	2024-09-10	16:00	2	1	22	70560		
9052	130	19	16	2024-09-10	17:00	2	1	24	30240		
9053	77	30	8	2024-09-10	19:00	1	1	3	85000		
9054		6	19	2024-09-10	20:00	3	1	5	117000	010-4378-1906	5573
9055	44	22	21	2024-09-10	6:00	1	1	33	43000		
9056	71	28	13	2024-09-10	9:00	1	1	18	52000		
9057	21	30	5	2024-09-10	10:00	3	1	2	227250		
9058	9	11	18	2024-09-10	10:00	1	1	31	27000		
9059	74	10	9	2024-09-10	11:00	3	1	1	56250		
9060		23	6	2024-09-10	11:00	2	1	20	93600	010-5384-9017	8297
9061	39	25	9	2024-09-10	11:00	1	1	22	57000		
9062	129	22	18	2024-09-10	11:00	1	1	8	23000		
9063	136	8	19	2024-09-10	12:00	1	1	8	43000		
9064	81	9	30	2024-09-10	14:00	1	1	2	89000		
9065		23	20	2024-09-10	15:00	3	1	3	63000	010-8764-2390	1391
9066	135	6	4	2024-09-10	16:00	1	1	33	40000		
9067	1	15	13	2024-09-10	18:00	1	1	15	10000		
9068	167	28	8	2024-09-10	18:00	1	1	27	74000		
9069	177	6	30	2024-09-10	22:00	2	1	10	133920		
9070	142	12	1	2024-09-10	7:00	3	1	1	148500		
9071	127	14	5	2024-09-10	7:00	2	1	24	84960		
9072	184	30	8	2024-09-10	8:00	1	1	36	85000		
9073	112	26	21	2024-09-10	11:00	2	1	15	80640		
9074	42	7	28	2024-09-10	12:00	1	1	9	74000		
9075	171	23	28	2024-09-10	18:00	2	1	14	30240		
9076	133	7	29	2024-09-10	18:00	2	1	22	116640		
9077		15	13	2024-09-10	20:00	1	1	39	10000	010-3816-9542	5665
9078	31	10	15	2024-09-10	6:00	3	1	4	38250		
9079	51	15	17	2024-09-10	6:00	3	1	3	76500		
9080	90	18	21	2024-09-10	7:00	1	1	32	61000		
9081	171	23	16	2024-09-10	9:00	2	1	27	40320		
9082	113	23	26	2024-09-10	10:00	1	1	27	38000		
9083	174	18	13	2024-09-10	16:00	2	1	3	60480		
9084	134	18	6	2024-09-10	21:00	3	1	7	141750		
9085	139	27	5	2024-09-10	22:00	1	1	9	94000		
9086	32	12	26	2024-09-10	22:00	1	1	31	72000		
9087	101	24	2	2024-09-10	8:00	3	1	7	220500		
9088	99	10	3	2024-09-10	8:00	1	1	17	38000		
9089	51	26	7	2024-09-10	10:00	1	1	10	77000		
9090	185	16	29	2024-09-10	10:00	2	1	24	66240		
9091	14	25	7	2024-09-10	12:00	1	1	36	66000		
9092	87	18	4	2024-09-10	13:00	1	1	27	52000		
9093		14	15	2024-09-10	14:00	1	1	41	20000	010-1628-7053	6788
9094	6	9	2	2024-09-10	14:00	2	1	11	64800		
9095	181	16	6	2024-09-10	14:00	1	1	6	38000		
9096	87	4	8	2024-09-10	20:00	3	1	4	101250		
9097	112	12	27	2024-09-10	22:00	2	1	20	97920		
9098	158	17	20	2024-09-10	10:00	1	1	14	14000		
9099	97	24	1	2024-09-10	15:00	1	1	35	108000		
9100	169	7	17	2024-09-10	18:00	3	1	8	105750		
9101	5	6	13	2024-09-10	7:00	3	1	10	67500		
9102	186	29	26	2024-09-10	7:00	2	1	11	86400		
9103		6	2	2024-09-10	8:00	3	1	1	54000	010-6187-0354	1522
9104	70	19	9	2024-09-10	10:00	2	1	22	66240		
9105	34	20	2	2024-09-10	16:00	3	1	2	186750		
9106	190	5	12	2024-09-10	17:00	2	1	1	43200		
9107	104	6	25	2024-09-10	20:00	1	1	17	72000		
9108	154	11	18	2024-09-10	22:00	1	1	31	27000		
9109	86	27	12	2024-09-10	6:00	2	1	3	97920		
9110	35	23	20	2024-09-10	6:00	3	1	3	63000		
9111	116	25	30	2024-09-10	10:00	2	1	12	67680		
9112	129	17	11	2024-09-10	12:00	2	1	11	79200		
9113	28	25	28	2024-09-10	12:00	3	1	3	51750		
9114		7	17	2024-09-10	12:00	3	1	9	105750	010-3840-5729	2747
9115	134	1	8	2024-09-10	15:00	2	1	4	66240		
9116	107	12	1	2024-09-10	16:00	3	1	2	148500		
9117	92	11	24	2024-09-10	17:00	2	1	21	106560		
9118	181	9	18	2024-09-10	18:00	3	1	10	153000		
9119	1	9	2	2024-09-10	18:00	2	1	18	64800		
9120	110	14	4	2024-09-10	19:00	3	1	2	99000		
9121	94	19	12	2024-09-10	22:00	1	1	6	34000		
9122	12	29	9	2024-09-10	8:00	1	1	2	66000		
9123	115	23	19	2024-09-10	8:00	3	1	2	40500		
9124	173	30	7	2024-09-10	10:00	1	1	15	81000		
9125	123	17	14	2024-09-10	14:00	3	1	2	121500		
9126	34	22	21	2024-09-10	15:00	1	1	35	43000		
9127	84	19	9	2024-09-10	16:00	2	1	14	66240		
9128	155	6	17	2024-09-10	21:00	1	1	35	45000		
9129	87	7	26	2024-09-10	22:00	3	1	3	173250		
9130		29	8	2024-09-10	6:00	1	1	44	73000	010-8346-2197	1157
9131	142	3	1	2024-09-10	6:00	2	1	20	59040		
9132		8	13	2024-09-10	8:00	1	1	6	21000	010-5042-3608	8448
9133	160	16	8	2024-09-10	9:00	1	1	1	28000		
9134		6	9	2024-09-10	9:00	2	1	10	31680	010-3675-1849	9646
9135	36	3	9	2024-09-10	15:00	1	1	44	30000		
9136	116	17	19	2024-09-10	16:00	1	1	39	36000		
9137	173	26	23	2024-09-10	18:00	3	1	8	85500		
9138	65	1	17	2024-09-10	19:00	1	1	39	82000		
9139		14	27	2024-09-10	19:00	3	1	1	103500	010-5723-9168	1254
9140		27	5	2024-09-10	22:00	1	1	37	94000	010-4236-1897	8842
9141	136	13	4	2024-09-10	9:00	1	1	16	51000		
9142		11	30	2024-09-10	10:00	3	1	3	141750	010-9327-0516	3796
9143	178	14	2	2024-09-10	13:00	3	1	9	141750		
9144	71	22	28	2024-09-10	17:00	3	1	10	54000		
9145	131	9	28	2024-09-10	7:00	1	1	2	74000		
9146	35	19	11	2024-09-10	9:00	2	1	1	48960		
9147	140	11	1	2024-09-10	9:00	2	1	17	63360		
9148	21	2	1	2024-09-10	11:00	2	1	8	33120		
9149	29	16	1	2024-09-10	13:00	2	1	2	100800		
9150	136	2	22	2024-09-10	14:00	3	1	6	191250		
9151	160	2	14	2024-09-10	16:00	3	1	6	141750		
9152	62	14	3	2024-09-10	19:00	2	1	6	93600		
9153	168	10	19	2024-09-10	21:00	3	1	2	67500		
9154	166	29	12	2024-09-10	21:00	1	1	33	54000		
9155	20	28	6	2024-09-10	22:00	1	1	19	83000		
9156		26	7	2024-09-10	22:00	1	1	5	77000	010-5073-1928	6935
9157	2	15	3	2024-09-10	6:00	1	1	21	56000		
9158	100	7	28	2024-09-10	7:00	1	1	5	74000		
9159	84	4	18	2024-09-10	9:00	2	1	16	74880		
9160	154	28	20	2024-09-10	11:00	2	1	8	70560		
9161		4	28	2024-09-10	11:00	1	1	20	92000	010-5742-1865	9009
9162	138	19	18	2024-09-10	11:00	1	1	35	32000		
9163	31	25	21	2024-09-10	12:00	3	1	9	36000		
9164	84	5	3	2024-09-10	12:00	1	1	26	12000		
9165	73	2	14	2024-09-10	13:00	3	1	6	141750		
9166	146	18	21	2024-09-10	14:00	1	1	26	61000		
9167	42	14	25	2024-09-10	20:00	1	1	2	52000		
9168	134	15	12	2024-09-10	7:00	3	1	3	58500		
9169	3	6	13	2024-09-10	8:00	3	1	3	67500		
9170	116	11	9	2024-09-10	12:00	1	1	44	47000		
9171	48	25	9	2024-09-10	14:00	1	1	43	57000		
9172	40	24	21	2024-09-10	16:00	3	1	1	36000		
9173	105	14	19	2024-09-10	17:00	1	1	10	24000		
9174	161	9	4	2024-09-10	20:00	2	1	27	86400		
9175	104	27	12	2024-09-10	20:00	2	1	16	97920		
9176	175	20	29	2024-09-10	21:00	3	1	6	60750		
9177	79	25	16	2024-09-10	6:00	1	1	4	34000		
9178	34	20	27	2024-09-10	13:00	2	1	14	87840		
9179	42	1	6	2024-09-10	16:00	2	1	23	54720		
9180	10	14	24	2024-09-10	16:00	1	1	21	67000		
9181	150	1	20	2024-09-10	21:00	3	1	2	211500		
9182	134	5	30	2024-09-10	6:00	2	1	12	72720		
9183	86	13	1	2024-09-10	13:00	2	1	26	84960		
9184	107	15	10	2024-09-10	14:00	1	1	38	17000		
9185	14	6	30	2024-09-10	16:00	2	1	4	133920		
9186	110	3	16	2024-09-10	19:00	2	1	13	74880		
9187	186	18	15	2024-09-10	19:00	2	1	26	47520		
9188	119	7	23	2024-09-10	20:00	2	1	17	83520		
9189	89	30	9	2024-09-10	22:00	2	1	27	128160		
9190	121	24	2	2024-09-10	10:00	3	1	7	220500		
9191	63	23	1	2024-09-10	15:00	3	1	10	207000		
9192	196	11	1	2024-09-10	16:00	2	1	12	63360		
9193	7	2	1	2024-09-10	16:00	2	1	12	33120		
9194	36	30	2	2024-09-10	16:00	3	1	1	249750		
9195		24	12	2024-09-10	17:00	3	1	10	99000	010-5623-7804	3883
9196		1	26	2024-09-10	19:00	1	1	42	103000	010-6427-0193	9509
9197	131	3	5	2024-09-10	20:00	3	1	4	27000		
9198	19	24	23	2024-09-10	22:00	2	1	13	40320		
9199	170	16	18	2024-09-10	6:00	2	1	16	72000		
9200		29	18	2024-09-10	8:00	3	1	7	173250	010-8371-5496	9763
9201	199	9	30	2024-09-10	8:00	1	1	11	89000		
9202	104	16	14	2024-09-10	12:00	1	1	8	37000		
9203	49	13	17	2024-09-10	19:00	3	1	4	63000		
9204	43	8	22	2024-09-10	20:00	1	1	32	59000		
9205	90	6	9	2024-09-10	21:00	2	1	2	31680		
9206	159	4	28	2024-09-10	21:00	1	1	4	92000		
9207	35	17	28	2024-09-10	21:00	3	1	8	126000		
9208	196	16	14	2024-09-10	21:00	1	1	29	37000		
9209	19	11	4	2024-09-10	22:00	2	1	20	44640		
9210	131	19	21	2024-09-10	6:00	3	1	6	63000		
9211	16	29	5	2024-09-10	14:00	1	1	25	84000		
9212	85	5	4	2024-09-10	14:00	3	1	10	117000		
9213	109	30	2	2024-09-10	15:00	3	1	10	249750		
9214	105	17	22	2024-09-10	17:00	1	1	16	54000		
9215	82	29	13	2024-09-10	17:00	3	1	2	128250		
9216	137	6	13	2024-09-10	7:00	3	1	4	67500		
